,label,text
1413,1,dear uve invited xchat final attempt contact u txt chat pmsgrcvdhgsuitelandsrowwjhl ldn yrs
1414,0,wats ur opinion abt abt character
1415,0,jay snickering tells x totally fucking chords speak
1416,0,nofew hours beforewent hair cut
1417,0,wonder cos dun rem seeing silver car thk saw black one
1418,0,lmao take pic send
1419,0,speak feel words better silence gud mrng
1420,0,shes currently scotland
1421,0,work week
1422,1,congratulations ur awarded either cd gift vouchers free entry weekly draw txt music tncs wwwldewcom winppmxage
1423,0,lol great im getting hungry
1424,0,yes saw message
1425,0,ill mu like ltgt seconds
1427,0,thing r good thanx got exams march ive done revision fran still boyf ive got ta interviw exeter bit worriedx
1428,0,tell make little spreadsheet track whose idea smoke determine smokes much entire month february
1429,1,sale arsenal dartboard good condition doubles trebles
1430,0,dont look back building coat dont want get sick hurry home wear coat gym
1431,0,painful personal thought always try keep everybody happy time nobody recognises alone
1432,0,thanks lovely wisheds rock
1433,0,intrepid duo great time see soon
1434,0,asked sen come chennai search job
1435,0,dad went oredi
1436,0,jus hope true missin cos im really missin havent done anything feel guilty yet
1437,0,wat late still early mah juz go dinner lor aiya dunno
1438,0,arms fine hows cardiff uni
1439,0,fact leave think addie goes back school tues wed
1440,0,cool breeze bright sun fresh flower twittering birds waiting wish u goodmorning amp nice day
1441,0,yagoing restaurant
1442,0,ok askd u knw tht
1443,1,free st week entry textpod chance win gb ipod cash every wk txt pod tscs wwwtextpodnet custcare
1444,0,ducking chinchillas
1445,0,marriage function
1446,0,looks like u wil b getting headstart im leaving bout ish u r desperate company could head earlierwe goin meet rummer
1447,0,dont give flying monkeys wot think certainly dont mind friend mine
1448,1,registered optin subscriber ur draw gift voucher entered receipt correct ans whats bbc charts
1449,0,say thanks
1450,0,msg rajini comes
1451,0,ya taking ure practical lessons start june
1452,0,thats good need drugs
1453,0,stupidits possible
1454,0,decide faster cos sis going home liao
1455,1,summers finally fancy chat flirt sexy singles yr area get matched reply summer free join optout txt stop help
1456,0,u sleeping going take haha got spys wat online checking n replying mails lor
1457,1,claire havin borin time alone u wan na cum nite chat hope c u luv claire xx callsminmoremobsemspoboxpowa
1459,1,bought one ringtone getting texts costing pound offering tones etc
1460,0,yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae lyf nt yet ovr chikkuali vargu lyfu meow meowd
1461,0,kinda first one gets twelve aah speak tomo
1462,1,urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap
1463,0,ok good later come find c lucky told go earlier later pple take finish
1464,0,wat makes u thk ill fall actually thk im quite prone falls lucky dad home ask come n fetch already
1465,1,guaranteed latests nokia phone gb ipod mp player prize txt wordcollect tcllc nyusa pmt msgrcvd
1467,0,wont touch permission
1468,1,hi lucy hubby meetins day fri b alone hotel u fancy cumin pls leave msg day lucy x callsminmobsmorelkpoboxhpfl
1469,0,wonders world th th ur style th ur smile th ur personality rd ur nature nd ur sms st ur lovely friendship good morning dear
1470,0,take small dose tablet fever
1471,0,oh u must taken real valentine shopping first
1472,0,sent email address incomm right
1473,0,gon na blakes night might able get little early
1474,0,friendship game play word say doesnt start march ends may tomorrow yesterday today e
1475,0,nice waitshould texting right im gon na pay ticket ya know
1476,0,im watching lotr w sis dis aft u wan meet dinner nite
1477,0,keeping away like
1478,0,think far find check google maps place dorm
1479,0,trip ok quite tiring lor uni starts today ok cos im taking modules jus concentrating final yr project
1480,0,always saying welp
1481,0,im guy browsin compulsory
1483,0,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu
1485,0,add dont really care cant least get dude fuck hey money want
1486,0,hello lover goes new job happy think wake slave send teasing kiss across sea
1487,0,told number gautham
1488,0,tell need investigate anywhere
1489,0,ok juz receive
1490,0,cant believe said many things morning really wanted say good morning love beautiful morning see library later
1491,1,account credited free text messages activate txt word credit tcs wwwbiz
1492,0,end might still vomit okay everything come
1493,0,moneyas youmoney aint thinghow sha
1494,0,everything weather keep extra warm cold nothing serious pls lots vitamin c
1495,0,hey gals anyone u going e driving centre tmr
1496,0,im always yahoo messenger send message ill get may send mobile mode sha ill get reply
1497,0,im putting ready lttimegt
1498,0,time n smile r two crucial things life sometimes time makes us forget smile sometimes someones smile makes us forget time gud noon
1499,1,sms ac jsco energy high u may know channel day ur leadership skills r strong psychic reply ans wquestion end reply end jsco
1500,0,hostbased idps linux systems
1501,1,hot live fantasies call p per min ntt ltd po box croydon cr wb national rate call
1502,0,dawhats plan
1503,0,ill ltgt ok
1504,0,oh god im almost home
1505,0,total video converter free download type google search
1506,1,thanks vote sing along stars karaoke mobile free link reply sing
1508,0,sounds like something someone testing would sayy
1509,0,u love someone dont make love u much u love much dont want loved anyone except gud nit
1510,0,peteis phone still jenny college leannewhat
1511,0,oops sorry check dont mind picking tomo half eight station would ok
1512,0,hey sweet wondering moment might come want send file someone wont go yahoo connection sucks remember set page go download format disc could tell know way download big files download stuff directly internet help would great prey teasing kiss
1513,0,hows champ leaving glasgow
1514,0,kall bestcongrats
1515,0,wonder youll get text
1516,0,need come home give good lovin
1517,1,brand new mobile music service live free music player arrive shortly install phone browse content top artists
1518,0,shall ask one thing dont mistake
1519,0,check wid corect speling ie sarcasm
1520,1,urgent mobile awarded bonus caller prize nd attempt contact call boxqu bt national rate
1521,0,angry happen dear
1522,0,thk u dun haf hint e forum already lor cos told ron n darren going tell shuhui
1523,0,yup ok thanx
1524,0,hicts employee
1525,0,pls pls find aunt nike
1526,0,wow love sooo much know barely stand wonder day goes well love think miss
1527,0,screaming means shouting
1528,0,hey happen de alright
1529,0,picked receipt something earlier
1530,0,think chennai well settled
1531,0,oh dang didnt mean send lol
1532,0,unfortunately ive found pick sister airport evening dont think ill going try go one th
1533,0,horrible bf v hungry
1534,0,remember day
1535,1,nokia get win free auction take part send nokia hgsuitelands rowwjhl
1536,0,hows feel mr real valentine yo valentine even tho u hardly play
1537,0,sounds good fingers makes difficult type
1538,0,midnight earliest
1539,0,youre sure im trying make xavier smoke dont want smoke told smoke much
1540,0,k come nordstrom youre done
1541,0,u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dreams
1542,0,press conference da
1543,1,hello orange months free access games news sport plus free texts photo messages reply yes terms apply wwworangecoukow
1544,0,completed degree use joining finance
1545,0,good afternoon love job prospects missing lazy bleak hmmm happy filled love
1546,0,shant disturb u anymore jia
1547,0,bishan lar nearer need buy early cos buy got ta park car
1548,0,dont know oh
1549,0,dude sux snake got old raiden got buff
1550,0,says hi get ass back south tampa preferably kegger
1551,0,e msg jus u said thanks gift
1552,0,u
1553,0,ok dear call chechi
1554,0,yeah totes u wan na
1555,0,ok found dis pierre cardin one looks normal costs sale
1556,0,good sleep rhythm person establish rhythm body learn use want know
1557,0,wat r u
1558,0,message truro hospital ext phone phone side
1559,0,single line big meaning miss anything ur best life
1560,0,got gas money chance gang want go grand nature adventure
1561,0,dnt worryuse ice pieces cloth packalso take tablets
1562,0,dude saw parked car sunroof popped sux
1563,0,get ready put excellent sub face
1564,0,tmrw im finishing doors
1565,0,ltgt g saw days ago guy wants sell wifi ltgt g ltgt thats blanked
1566,0,late
1567,0,whatever im pretty pissed
1569,0,dont much image class
1570,0,noi got rumour going buy apartment chennai
1571,0,near kalainar tv officethenampet
1572,1,ur cashbalance currently pounds maximize ur cashin send go pmsg cc hgsuitelands rowwjhl
1573,1,sms auction brand new nokia auction today auction free join take part txt nokia hgsuitelands rowwjhl
1574,0,sis catching e show e afternoon im watching w c u wan watch today tmr lor
1575,0,sounds gd haha wah u yan jiu fast liao
1576,0,nosy guess idk reacting im freaked
1577,0,remember hurt days satanic imposter meneed pay priceso itmay destiny keep going u said pray get mind get
1578,0,make girl happy difficult make girls happy u need friend companion lover chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam
